Id,Sales
1,2745.013
2,1651.817
3,2653.4802
4,1651.817
5,1651.817
6,1675.5411
7,0.0
8,2666.5508
9,1717.0538
10,0.0
11,1692.7423
12,2666.5508
13,1692.7423
14,2631.0288
15,2117.829
16,1717.0538
17,0.0
18,1692.7423
19,2631.0288
20,2631.0288
21,2117.829
22,2589.5261
23,1717.0538
24,0.0
25,2647.38
26,2589.5261
27,1692.7423
28,2822.2874
29,1739.6248
30,1739.6248
31,2760.6128
32,2760.6128
33,1764.6093
34,0.0
35,2892.719
36,1739.6248
37,2194.0532
38,2760.6128
39,1739.6248
40,1764.6093
41,0.0
42,2777.7703
43,2194.0532
44,1739.6248
45,2194.0532
46,1739.6248
47,2776.6482
48,1671.934
49,1671.934
50,1695.9468
51,0.0
52,2778.4355
53,2108.6902
54,1671.934
55,2108.6902
56,2717.719
57,1695.9468
58,0.0
59,2152.519
60,1671.934
61,2674.8518
62,2108.6902
63,2674.8518
64,1695.9468
65,0.0
66,1671.934
67,1717.0538
68,185.26227
69,83.40793
70,2631.0288
71,2117.829
72,2631.0288
73,1692.7423
74,1717.0538
75,185.26227
76,2689.807
77,2631.0288
78,1692.7423
79,1692.7423
80,2589.5261
81,1717.0538
82,185.26227
83,2647.38
84,1692.7423
85,1692.7423
86,2589.5261
87,1625.098
88,2641.605
89,2641.605
90,2641.605
91,2033.2097
92,2033.2097
93,1648.4386
94,0.0
95,2700.6218
96,1625.098
97,2589.6597
98,1625.098
99,2033.2097
100,1648.4386
101,0.0
102,2820.472
103,1764.6093
104,0.0
105,1739.6248
106,1739.6248
107,2760.6128
108,1739.6248
109,2194.0532
110,1764.6093
111,0.0
112,1739.6248
113,2771.9014
114,0.0
115,1739.6248
116,2717.068
117,1764.6093
118,0.0
119,1739.6248
120,2717.068
121,1739.6248
122,2841.164
123,2154.9429
124,2154.9429
125,2686.232
126,2117.829
127,1717.0538
128,0.0
129,2161.848
130,1692.7423
131,2686.232
132,2686.232
133,1692.7423
134,1717.0538
135,0.0
136,2702.926
137,2117.829
138,2643.859
139,1692.7423
140,1692.7423
141,1717.0538
142,1739.6248
143,2760.6128
144,1764.6093
145,0.0
146,2822.2874
147,1739.6248
148,1739.6248
149,2194.0532
150,2760.6128
151,1764.6093
152,0.0
153,1739.6248
154,1739.6248
155,2728.1787
156,1739.6248
157,2728.1787
158,1764.6093
159,0.0
160,1739.6248
161,1675.5411
162,0.0
163,1651.817
164,2685.0264
165,2685.0264
166,2685.0264
167,2696.006
168,1675.5411
169,0.0
170,2745.013
171,2685.0264
172,1651.817
173,0.0
174,2685.0264
175,1675.5411
176,0.0
177,2701.7156
178,2642.675
179,1651.817
180,2642.675
181,1625.098
182,2587.3184
183,2622.2505
184,1625.098
185,2062.4082
186,0.0
187,1625.098
188,2577.0923
189,2587.3184
190,0.0
191,1625.098
192,1648.4386
193,0.0
194,2647.001
195,1625.098
196,2536.4402
197,0.0
198,2546.5063
199,1648.4386
200,0.0
201,2685.0264
202,1675.5411
203,0.0
204,2745.013
205,1651.817
206,2685.0264
207,2696.006
208,2685.0264
209,1675.5411
210,0.0
211,1651.817
212,2685.0264
213,2685.0264
214,0.0
215,2642.675
216,1675.5411
217,0.0
218,2769.1406
219,2642.675
220,0.0
221,2745.013
222,2685.0264
223,1651.817
224,2685.0264
225,1651.817
226,1675.5411
227,0.0
228,2745.013
229,1651.817
230,1651.817
231,2685.0264
232,2685.0264
233,1675.5411
234,0.0
235,2769.1406
236,1651.817
237,2642.675
238,2642.675
239,1651.817
240,2760.6128
241,0.0
242,1739.6248
243,1764.6093
244,0.0
245,2822.2874
246,2760.6128
247,2771.9014
248,1739.6248
249,2194.0532
250,1764.6093
251,0.0
252,2822.2874
253,1739.6248
254,2717.068
255,1739.6248
256,1739.6248
257,1764.6093
258,0.0
259,2587.3184
260,1648.4386
261,0.0
262,1625.098
263,1625.098
264,2645.1228
265,2577.0923
266,1625.098
267,2587.3184
268,2587.3184
269,1648.4386
270,0.0
271,2603.3994
272,2546.5063
273,2536.4402
274,2546.5063
275,1692.7423
276,2686.232
277,2686.232
278,1692.7423
279,1717.0538
280,0.0
281,2746.243
282,2675.6125
283,2686.232
284,1692.7423
285,1692.7423
286,1717.0538
287,0.0
288,2746.243
289,1692.7423
290,2633.4094
291,1692.7423
292,2643.859
293,1717.0538
294,0.0
295,2820.472
296,1764.6093
297,0.0
298,1739.6248
299,2194.0532
300,2760.6128
301,2760.6128
302,2771.9014
303,1764.6093
304,0.0
305,1739.6248
306,2760.6128
307,2760.6128
308,1739.6248
309,2728.1787
310,1764.6093
311,0.0
312,2777.7703
313,2717.068
314,2194.0532
315,2745.013
316,2685.0264
317,1651.817
318,1651.817
319,2685.0264
320,1675.5411
321,0.0
322,2745.013
323,1651.817
324,2083.3213
325,2685.0264
326,2083.3213
327,1675.5411
328,0.0
329,2701.7156
330,1651.817
331,1651.817
332,2653.4802
333,2083.3213
334,2760.6128
335,1739.6248
336,2232.5022
337,1764.6093
338,0.0
339,1739.6248
340,2760.6128
341,2194.0532
342,1739.6248
343,2760.6128
344,1764.6093
345,0.0
346,2822.2874
347,1739.6248
348,2717.068
349,2194.0532
350,2717.068
351,1764.6093
352,0.0
353,1739.6248
354,1648.4386
355,0.0
356,1625.098
357,2587.3184
358,2587.3184
359,2033.2097
360,1625.098
361,1648.4386
362,0.0
363,0.0
364,2587.3184
365,1625.098
366,1625.098
367,2536.4402
368,1648.4386
369,0.0
370,0.0
371,2033.2097
372,1625.098
373,2700.6218
374,1625.098
375,1625.098
376,2641.605
377,2641.605
378,1648.4386
379,0.0
380,2075.4705
381,1625.098
382,2641.605
383,2641.605
384,1625.098
385,1648.4386
386,0.0
387,2658.023
388,2033.2097
389,2599.9368
390,2599.9368
391,1625.098
392,1648.4386
393,1913.2455
394,3075.5989
395,1940.7222
396,1996.267
397,2166.8442
398,3075.5989
399,1913.2455
400,2716.7104
401,2716.7104
402,1940.7222
403,1996.267
404,1913.2455
405,1913.2455
406,3027.086
407,2122.7239
408,3027.086
409,1940.7222
410,0.0
411,1913.2455
412,3027.086
413,0.0
414,2745.013
415,2685.0264
416,2685.0264
417,1651.817
418,2696.006
419,1675.5411
420,0.0
421,2745.013
422,2696.006
423,1651.817
424,2685.0264
425,2685.0264
426,1675.5411
427,0.0
428,2769.1406
429,2642.675
430,2653.4802
431,2653.4802
432,1651.817
433,2743.2473
434,2685.0264
435,1651.817
436,1675.5411
437,0.0
438,2745.013
439,2696.006
440,2685.0264
441,1651.817
442,1651.817
443,1675.5411
444,0.0
445,2745.013
446,1651.817
447,2653.4802
448,1651.817
449,2642.675
450,1675.5411
451,0.0
452,2722.499
453,1717.0538
454,0.0
455,1692.7423
456,2117.829
457,2686.232
458,2686.232
459,2675.6125
460,1717.0538
461,0.0
462,1692.7423
463,2686.232
464,2686.232
465,1692.7423
466,2633.4094
467,1717.0538
468,0.0
469,2702.926
470,2643.859
471,2117.829
472,2822.2874
473,2760.6128
474,1739.6248
475,1739.6248
476,2760.6128
477,2771.9014
478,1739.6248
479,1764.6093
480,0.0
481,2777.7703
482,2194.0532
483,2717.068
484,2717.068
485,0.0
486,1764.6093
487,2068.8413
488,2641.605
489,1648.4386
490,0.0
491,2700.6218
492,2641.605
493,2631.1643
494,2631.1643
495,2641.605
496,1648.4386
497,0.0
498,1625.098
499,2033.2097
500,2641.605
501,1625.098
502,2589.6597
503,1648.4386
504,0.0
505,1625.098
506,2599.9368
507,0.0
508,2645.1228
509,2622.2505
510,1625.098
511,0.0
512,2587.3184
513,1648.4386
514,0.0
515,2645.1228
516,2587.3184
517,1625.098
518,2587.3184
519,2587.3184
520,1648.4386
521,0.0
522,2603.3994
523,2546.5063
524,2546.5063
525,2546.5063
526,2033.2097
527,2631.0288
528,2631.0288
529,1692.7423
530,1717.0538
531,0.0
532,2689.807
533,2631.0288
534,2620.6274
535,0.0
536,1692.7423
537,1717.0538
538,0.0
539,2689.807
540,1692.7423
541,2579.2913
542,1692.7423
543,1692.7423
544,1717.0538
545,0.0
546,2677.2698
547,1648.4386
548,0.0
549,1625.098
550,2677.2698
551,1625.098
552,2641.605
553,2033.2097
