Id,Sales
1,5706.5967
2,8092.6387
3,12035.655
4,8618.603
5,9131.838
6,7009.789
7,10549.146
8,11211.134
9,7717.255
10,6598.324
11,8942.578
12,10575.742
13,9024.809
14,10658.534
15,8613.475
16,5836.078
17,7341.5576
18,13508.72
19,14818.649
20,12169.238
21,10381.778
22,5063.9565
23,7539.3745
24,6678.2104
25,8753.131
26,14134.938
27,12852.758
28,7026.236
29,7011.347
30,5815.573
31,6967.4346
32,13184.445
33,8038.105
34,6075.5396
35,7269.7026
36,9271.741
37,3840.1045
38,10249.821
39,5575.4756
40,8874.535
41,8139.1455
42,6892.1113
43,11027.426
44,8667.289
45,6991.42
46,8497.505
47,11407.081
48,14020.036
49,7875.761
50,11714.339
51,9723.192
52,12984.456
53,8849.111
54,10109.538
55,5733.7026
56,6392.278
57,7311.551
58,7352.286
59,11485.366
60,10641.185
61,6973.272
62,10113.685
63,8192.754
64,10851.725
65,4639.2783
66,15575.798
67,5973.7085
68,7465.883
69,10408.677
70,6529.301
71,8864.139
72,7013.3535
73,9693.154
74,7787.187
75,7224.7993
76,9891.513
77,10609.617
78,8032.9546
79,6962.1797
80,8893.864
81,14873.984
82,8533.485
83,6582.9355
84,9421.018
85,7251.5312
86,7039.1953
87,9862.065
88,4719.964
89,11008.164
90,7517.703
91,8327.957
92,11389.035
93,4894.4023
94,7852.5835
95,7738.0767
96,11511.884
97,9948.176
98,7317.3623
99,5102.0166
100,10165.045
101,7573.429
102,9556.778
103,8379.724
104,8038.9487
105,10605.014
106,7820.115
107,5426.5967
108,8814.397
109,9826.93
110,10843.707
111,10942.457
112,11125.376
113,6880.328
114,12623.007
115,7452.408
116,8148.2256
117,11981.916
118,8418.753
119,12107.486
120,11018.805
121,9052.517
122,8218.841
123,8825.604
124,10971.886
125,9204.126
126,4615.0117
127,7357.295
128,10286.626
129,7717.3726
130,4923.537
131,9670.198
132,7394.8916
133,6888.4834
134,7489.4263
135,6340.2026
136,9466.946
137,8764.233
138,7919.3525
139,7475.417
140,5823.533
141,8343.182
142,5011.813
143,8185.865
144,8169.493
145,9779.843
146,9376.725
147,8171.387
148,16299.868
149,6455.991
150,7286.9746
151,13644.081
152,7996.247
153,11570.079
154,8872.445
155,6283.3286
156,8145.49
157,6156.8027
158,11461.073
159,13770.643
160,8963.593
161,4576.8276
162,5916.0576
163,11078.628
164,10395.354
165,9313.6455
166,9275.385
167,6620.2754
168,7173.157
169,3407.4216
170,5529.937
171,7858.7275
172,10149.594
173,8193.466
174,7827.839
175,11740.69
176,12625.427
177,9843.59
178,8111.5713
179,11367.981
180,12760.7705
181,6614.0454
182,10768.983
183,6859.3335
184,7945.9395
185,4799.369
186,10513.198
187,6667.168
188,11850.638
189,8477.833
190,12738.166
191,11163.194
192,7010.8926
193,12541.321
194,22980.947
195,13357.083
196,7808.4956
197,3661.2202
198,9067.258
199,12137.605
200,6673.002
201,14201.638
202,22914.545
203,5129.0103
204,7025.398
205,13812.155
206,5726.177
207,10051.841
208,7971.2246
209,9671.536
210,6599.231
211,7110.6846
212,7895.2104
213,9677.885
214,13171.852
215,8423.476
216,8314.258
217,9546.5205
218,6763.3457
219,6960.5664
220,9755.481
221,6578.9185
222,7139.5947
223,9182.977
224,8188.184
225,7561.332
226,8777.928
227,8810.699
228,9826.724
229,10748.6455
230,9930.137
231,6513.7373
232,5321.4653
233,7534.968
234,8233.591
235,8034.066
236,5255.36
