Id,Sales
1,372.3105
2,277.21088
3,325.53775
4,277.21088
5,278.63263
6,257.22495
7,0.0
8,326.07758
9,287.68488
10,0.0
11,276.87292
12,326.3878
13,272.15247
14,321.30658
15,288.90582
16,284.3552
17,0.0
18,273.20563
19,323.5222
20,348.2419
21,274.05014
22,297.5308
23,265.03915
24,0.0
25,348.1685
26,298.7239
27,251.17319
28,394.83447
29,297.48737
30,297.0523
31,350.76227
32,363.14392
33,288.5817
34,0.0
35,393.65186
36,293.54028
37,302.72772
38,346.35657
39,296.52307
40,292.91077
41,0.0
42,387.8653
43,297.10376
44,288.41385
45,297.83243
46,288.22607
47,334.6131
48,288.26154
49,280.0693
50,271.51486
51,0.0
52,383.82376
53,286.6879
54,278.92148
55,286.62384
56,334.49725
57,271.51486
58,0.0
59,297.082
60,278.92148
61,335.10794
62,286.2983
63,335.14178
64,271.51486
65,0.0
66,282.73056
67,233.92407
68,119.315475
69,95.32694
70,315.9957
71,245.29355
72,313.59393
73,246.55125
74,231.15956
75,118.98032
76,350.8408
77,314.8981
78,240.70815
79,241.38586
80,301.96674
81,224.17133
82,121.696915
83,332.29886
84,233.92216
85,233.53725
86,299.47806
87,268.72916
88,335.21198
89,334.9056
90,335.13568
91,273.9789
92,277.30176
93,245.75812
94,0.0
95,389.83038
96,265.843
97,333.85507
98,265.78775
99,277.0134
100,245.54077
101,0.0
102,353.30283
103,291.49615
104,0.0
105,303.9883
106,296.92172
107,360.12134
108,293.30273
109,305.83868
110,279.1573
111,0.0
112,300.48325
113,351.50696
114,0.0
115,296.5371
116,339.4252
117,274.84055
118,0.0
119,294.12302
120,342.22592
121,286.1464
122,387.94727
123,300.07986
124,299.53723
125,343.70813
126,300.53845
127,277.0919
128,0.0
129,302.14478
130,285.7663
131,341.49823
132,339.28986
133,289.92227
134,281.3313
135,0.0
136,375.4191
137,287.89307
138,325.90747
139,279.6959
140,282.52728
141,260.5246
142,301.58936
143,353.14542
144,278.161
145,0.0
146,397.86163
147,294.79953
148,294.79953
149,303.39743
150,348.80942
151,275.1721
152,0.0
153,297.86862
154,299.26294
155,339.9909
156,289.81882
157,339.58154
158,271.4877
159,0.0
160,285.72992
161,268.57562
162,0.0
163,286.06592
164,338.00586
165,326.08444
166,326.5183
167,325.936
168,260.47235
169,0.0
170,371.09045
171,338.02332
172,278.9172
173,0.0
174,324.65332
175,260.47235
176,0.0
177,368.5159
178,336.00827
179,278.9172
180,323.8727
181,279.56448
182,339.68048
183,341.08447
184,283.65842
185,289.35657
186,0.0
187,280.42203
188,341.56635
189,339.30463
190,0.0
191,283.96808
192,280.43155
193,0.0
194,367.45337
195,276.08435
196,334.8127
197,0.0
198,333.7783
199,281.02908
200,0.0
201,329.07526
202,260.2713
203,0.0
204,374.91202
205,290.10043
206,328.94498
207,328.94498
208,328.92798
209,260.2713
210,0.0
211,293.61514
212,355.80713
213,327.38904
214,0.0
215,327.37244
216,260.2713
217,0.0
218,371.38617
219,339.36725
220,0.0
221,373.16537
222,340.35205
223,275.03595
224,327.4166
225,277.9355
226,275.52206
227,0.0
228,373.16537
229,274.7369
230,274.7369
231,326.96573
232,344.43393
233,276.68497
234,0.0
235,372.1868
236,274.77124
237,325.04736
238,324.94275
239,277.01074
240,353.39474
241,0.0
242,302.3297
243,302.06253
244,0.0
245,393.79904
246,352.4124
247,348.49414
248,290.1961
249,307.0972
250,297.1599
251,0.0
252,406.1053
253,285.82935
254,338.7378
255,285.82935
256,290.9935
257,288.07758
258,0.0
259,309.8056
260,225.48991
261,0.0
262,244.531
263,238.87325
264,357.35617
265,312.12994
266,238.9253
267,307.7961
268,307.32852
269,218.5895
270,0.0
271,350.45596
272,303.5468
273,302.1426
274,300.03162
275,295.97256
276,345.93976
277,345.93976
278,298.48062
