Id,Sales
1,4550.6646
2,7984.7925
3,9949.6
4,8507.999
5,7826.5923
6,6700.708
7,7248.198
8,9513.435
9,6387.8164
10,5576.194
11,7366.901
12,9304.536
13,7869.491
14,10025.597
15,6053.6733
16,5746.24
17,6307.522
18,10663.883
19,10633.231
20,10498.208
21,8101.7593
22,4142.089
23,5592.621
24,5223.325
25,7932.3853
26,10300.655
27,10567.232
28,6235.1436
29,5578.758
30,4984.8564
31,6198.397
32,10853.381
33,7152.3677
34,5561.024
35,5738.7744
36,7946.796
37,3752.4353
38,8210.504
39,4802.8496
40,6568.6914
41,7084.4927
42,5931.6074
43,8291.016
44,7111.7837
45,5294.56
46,7870.94
47,7195.5103
48,12900.383
49,6780.5464
50,10347.832
51,7705.3027
52,9138.547
53,7388.053
54,9207.743
55,4765.9565
56,5621.1694
57,6455.9663
58,7095.008
59,9758.087
60,8423.87
61,6667.2314
62,8524.171
63,7611.6294
64,9863.871
65,4183.5293
66,12146.824
67,4934.379
68,6723.0444
69,8684.84
70,5528.3394
71,6373.0156
72,6257.629
73,8340.158
74,6142.473
75,5836.8687
76,8486.887
77,8325.884
78,7991.192
79,5358.495
80,8195.623
81,12574.546
82,6677.949
83,4878.378
84,7128.891
85,6837.5815
86,6283.0474
87,8277.868
88,3643.719
89,8173.2812
90,6098.8857
91,8038.3887
92,7065.3076
93,4394.993
94,5593.6934
95,5921.5225
96,9188.898
97,9084.666
98,6556.848
99,4365.528
100,8341.129
101,6586.9995
102,7520.457
103,6161.291
104,7056.3975
105,8014.075
106,5860.841
107,4794.6284
108,7040.505
109,8571.195
110,9275.314
111,8808.523
112,8068.184
113,6080.7573
114,9761.698
115,6340.4263
116,7263.5137
117,9624.872
118,7300.5615
119,10446.619
120,7770.7676
121,7345.522
122,6573.0225
123,7926.365
124,8620.93
125,7782.2793
126,4161.3364
127,5205.281
128,8531.149
129,5754.4185
130,4484.4585
131,8763.731
132,6989.1133
133,5963.9614
134,6046.414
135,5147.399
136,8491.729
137,7237.4624
138,6445.2793
139,5434.149
140,5152.2427
141,6799.762
142,4019.4133
143,6730.5576
144,6619.814
145,8883.5205
146,7632.5083
147,6537.645
148,13448.608
149,5761.712
150,5776.84
151,11354.177
152,7353.6396
153,8526.822
154,7720.406
155,6007.0425
156,6465.278
157,5899.0796
158,8933.234
159,12000.638
160,6654.1377
161,3400.0056
162,4522.468
163,9352.68
164,9058.848
165,6989.5664
166,7275.738
167,5467.064
168,5149.01
169,3086.3887
170,5452.1807
171,5924.398
172,7875.9336
173,7698.148
174,4806.415
175,8078.3867
176,9594.195
177,6730.6284
178,5525.8667
179,10915.887
180,10501.443
181,6248.4736
182,8184.171
183,6112.659
184,7265.121
185,4667.8076
186,7693.2812
187,5983.1743
188,9551.42
189,7663.2183
190,8539.274
191,8125.5483
192,5636.374
193,9477.706
194,19739.217
195,11200.81
196,6165.741
197,3108.6306
198,6657.147
199,8817.711
200,5796.9536
201,13056.855
202,20899.23
203,4105.69
204,6165.741
205,12276.3
206,4990.0703
207,8486.53
208,7569.0747
209,7859.844
210,4784.55
211,6087.4365
212,6580.7446
213,7315.004
214,11340.908
215,6947.7646
216,6028.3145
217,8007.2144
218,5885.282
219,6041.047
220,8381.737
221,6010.717
222,6055.3716
223,7243.1807
224,7528.481
225,6707.518
226,7005.672
227,7828.5557
228,8967.278
229,7201.6
230,7437.0986
