Id,Sales
1,4064.3884
2,7540.137
3,9017.728
4,8151.296
5,7788.0117
6,5809.0645
7,7459.0215
8,7890.7163
9,5355.0615
10,5630.329
11,6713.759
12,8529.913
13,7773.7256
14,7391.5986
15,5608.6206
16,4765.734
17,5537.4272
18,9251.688
19,10837.183
20,9684.894
21,7682.854
22,3732.2153
23,5797.2246
24,4331.531
25,7895.263
26,11289.216
27,9565.907
28,5854.6167
29,4933.772
30,4241.2944
31,6026.3486
32,9888.183
33,6425.7837
34,5233.2344
35,5344.9014
36,7772.962
37,3707.5073
38,7555.947
39,4332.878
40,6981.9507
41,6332.291
42,5732.8984
43,8521.847
44,7351.943
45,4735.342
46,6680.6123
47,7732.3955
48,12495.009
49,5820.8677
50,8352.139
51,7101.7173
52,8587.005
53,6543.316
54,9520.941
55,4747.7344
56,4796.5635
57,6145.8896
58,5804.5396
59,9101.5
60,8085.309
61,5697.6333
62,7630.7104
63,7109.891
64,10546.078
65,4028.5066
66,13210.878
67,4924.486
68,5792.5703
69,8863.826
70,4507.8413
71,6591.1157
72,6073.9053
73,7704.994
74,5824.333
75,5670.0923
76,7475.4385
77,7979.166
78,7871.18
79,5266.0127
80,7149.9194
81,10848.145
82,6822.266
83,4668.9697
84,6881.0693
85,5961.6523
86,5702.2
87,7759.251
88,4145.773
89,8217.523
90,5953.0605
91,6590.4497
92,7380.7144
93,4119.935
94,6318.017
95,5245.138
96,8266.372
97,8539.535
98,5081.109
99,4825.9673
100,7241.8613
101,6128.188
102,6265.4106
103,7297.227
104,6388.7485
105,7437.2476
106,5540.333
107,4534.9604
108,6762.7134
109,8182.0015
110,7996.8877
111,8280.252
112,8043.8037
113,5705.4536
114,9319.652
115,5648.5967
116,7610.3228
117,9276.119
118,6435.702
119,10038.619
120,7732.3516
121,7461.633
122,6080.7627
123,7383.9463
124,7861.5986
125,6409.825
126,3694.8428
127,5180.6924
128,7998.2227
129,5248.5967
130,4508.5293
131,9145.95
132,6447.837
133,5688.4995
134,6448.569
135,5391.955
136,7679.3447
137,6988.6865
138,7005.1104
139,5719.13
140,4705.767
141,6319.626
142,3692.8977
143,6171.861
144,5574.125
145,8334.06
146,7224.5996
147,5751.1313
148,12849.656
149,4923.0723
150,5057.044
151,10937.814
152,7104.2446
153,8492.134
154,7444.508
155,5820.3403
156,6304.8213
157,5499.565
158,8435.802
159,11519.034
160,5856.5825
161,3250.892
162,4769.3994
163,8781.429
164,8989.774
165,6158.524
166,6859.4907
167,4983.5015
168,5692.223
169,3219.0288
170,5092.453
171,6170.354
172,7541.604
173,7174.9023
174,6106.1445
175,8434.394
176,9514.052
177,7692.944
178,4704.9146
179,9517.229
180,9931.49
181,5790.1953
182,7785.583
183,5902.4736
184,6973.884
185,4187.0186
186,7077.5967
187,5478.998
188,9431.141
189,7538.037
190,8130.3857
191,7675.815
192,5823.344
193,8923.705
194,18848.203
195,10880.806
196,5517.3926
197,3091.1562
198,6006.424
199,7929.5483
200,5628.4336
201,12656.254
202,18375.057
203,3804.5361
204,5289.4165
205,9532.391
206,4753.3716
207,8945.333
208,6933.115
209,7633.0327
210,4996.7812
211,5761.1953
212,5879.6714
213,7595.5293
214,9607.858
215,6350.0615
216,5879.0825
217,6910.7007
218,5226.3105
219,4944.9004
220,7793.756
221,5610.076
222,5743.2925
223,7081.02
224,6250.351
225,6130.474
226,7124.833
227,7366.058
228,8691.851
229,7126.6206
230,7942.2725
231,5526.0986
232,4194.8022
233,6507.72
234,7108.4062
235,6684.3667
236,4426.464
237,8613.746
238,7405.112
239,9412.557
240,7076.368
241,5752.0913
242,5339.2456
243,4848.424
244,9836.936
245,5246.6997
246,7370.169
247,15726.755
248,7232.3354
249,8419.564
250,5759.69
251,4772.471
252,7043.514
253,4147.7666
254,5564.648
255,10950.026
256,5615.917
257,17483.443
258,14173.533
259,4949.7515
260,6710.8394
261,5945.723
262,7232.57
263,6024.377
264,11589.23
265,8355.629
266,9981.669
267,3989.9526
268,7262.5435
269,5487.8896
270,8396.909
271,7079.683
272,6292.337
273,6703.131
274,6190.9224
275,8157.417
276,9907.668
277,6026.038
278,9559.085
279,6651.4917
280,10264.937
281,5838.8623
282,5388.4077
283,5602.1885
284,10211.951
285,6245.7266
286,7834.7783
287,6463.9087
288,9005.686
289,4541.5537
290,8453.086
291,7186.251
292,4070.7944
293,13710.426
294,18553.053
295,7029.869
296,6754.565
297,9832.03
298,10724.264
299,11637.522
300,5986.32
301,7665.938
302,5877.6753
303,8512.041
304,4169.577
305,6099.5723
306,5473.7275
307,5584.3267
308,7825.2935
309,5565.147
310,4821.035
311,7252.375
312,4091.603
313,4663.2637
314,6256.429
315,6604.363
316,9536.255
317,8255.239
318,7416.5557
319,6629.229
320,6413.2495
321,11415.962
322,7154.572
323,5381.6943
324,5271.953
325,8433.154
326,4721.567
327,7155.111
328,3573.5715
329,5134.9185
330,8127.199
331,6296.7617
332,5790.6313
333,8586.865
334,9578.122
335,12270.482
336,6421.9297
337,9395.703
338,3112.2002
339,5259.3765
340,6686.962
341,4439.67
342,8066.245
343,5187.447
344,5094.382
345,8713.682
346,10813.075
347,9526.074
348,5470.0166
349,5029.7866
350,8536.709
351,6743.9946
352,6171.6016
353,5437.187
354,7071.9287
355,9973.923
356,4441.966
357,6543.971
358,7818.907
359,8333.511
360,13757.108
361,5168.358
362,14345.187
363,6532.7334
364,5306.5933
365,4053.0679
366,6115.231
367,6200.3423
368,5874.71
369,7455.1807
370,5116.9937
371,4778.648
372,7348.802
373,3441.9402
374,7591.4155
375,6981.1445
376,7776.1357
377,9023.217
378,5870.6714
379,9238.541
380,6272.3647
381,5118.0044
382,5771.602
383,4984.2144
384,10295.42
385,6679.7905
386,4741.5884
387,7681.3667
388,8276.067
389,7457.435
390,6226.128
391,8521.911
392,5430.5527
393,5784.9453
394,5810.145
395,8995.41
396,6931.092
397,6492.344
398,5483.3843
399,4841.016
400,4066.7463
401,6084.7373
402,8447.638
403,8825.788
404,10386.553
405,11783.083
406,8109.336
407,6168.247
408,5520.6245
409,11372.276
410,10996.83
411,7952.6953
412,8734.566
413,7925.367
414,5865.807
415,4035.1064
416,9941.47
417,7080.6826
418,6506.727
419,6463.4033
420,3226.0103
421,12420.523
422,6461.326
423,5754.89
424,4914.95
425,5731.701
426,6357.388
427,8732.935
428,6533.855
429,5365.0312
430,5179.0864
431,4043.7607
432,3691.6157
433,7046.82
434,16648.424
435,4368.1104
436,6018.295
437,6808.868
438,6089.6025
439,5425.4014
